APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,search_term
2015.0,2015R03EB016923,84751.0,TargetOnly
2020.0,2020R03EB030331,76896.0,TargetOnly
2007.0,2007R03TW007335,46301.0,TargetOnly
2009.0,2009R03TW007171,46084.0,TargetOnly
2012.0,2012R03TW008019,30402.0,TargetOnly
2013.0,2013R03TW008744,72041.0,TargetOnly
2002.0,2002R03MH062466,118294.0,TargetOnly
2004.0,2004R03MH067713,91679.0,TargetOnly
2001.0,2001R03AG019386,79809.0,TargetOnly
2001.0,2001R03AG019507,122648.0,TargetOnly
2001.0,2001R03AG020294,100174.0,TargetOnly
2001.0,2001R03AG020310,107051.0,TargetOnly
2003.0,2003R03AG022225,128077.0,TargetOnly
2004.0,2004R03AG022605,90924.0,TargetOnly
2006.0,2006R03AG026630,73663.0,TargetOnly
2007.0,2007R03AG028544,78390.0,TargetOnly
2010.0,2010R03AG034439,63206.0,TargetOnly
2010.0,2010R03AG034253,77779.0,TargetOnly
2012.0,2012R03AG038911,71746.0,TargetOnly
2014.0,2014R03AG046472,203539.0,TargetOnly
2017.0,2017R03AG052730,79647.0,TargetOnly
2019.0,2019R03AG058100,68246.0,TargetOnly
2020.0,2020R03AG063251,151366.0,TargetOnly
2008.0,2008R03NS057635,90504.0,TargetOnly
2010.0,2010R03NS065333,82527.0,TargetOnly
2016.0,2016R03NS095063,82247.0,TargetOnly
2003.0,2003R03HD040241,98258.0,TargetOnly
2014.0,2014R03HD075881,77582.0,TargetOnly
2013.0,2013R03CA167342,74544.0,TargetOnly
2013.0,2013R03CA169953,75232.0,TargetOnly
2014.0,2014R03CA176557,77423.0,TargetOnly
2013.0,2013R03CA176557,81111.0,TargetOnly
2014.0,2014R03CA167715,79481.0,TargetOnly
2006.0,2006R03DA022137,282128.0,TargetOnly
2011.0,2011R03DA031604,161863.0,TargetOnly
2013.0,2013R03DA033985,47573.0,TargetOnly
2014.0,2014R03AI107434,82734.0,TargetOnly
2010.0,2010R03AR054519,96907.0,TargetOnly
2003.0,2003R03TW001313,55024.0,TargetOnly
2006.0,2006R03TW006456,39871.0,TargetOnly
2008.0,2008R03TW007437,43742.0,TargetOnly
2013.0,2013R03TW008607,53657.0,TargetOnly
2017.0,2017R03EB020770,71893.0,TargetOnly
2015.0,2015R03AG046614,71652.0,TargetOnly
2019.0,2019R03AG063201,161080.0,TargetOnly
2015.0,2015R03NS090214,80779.0,TargetOnly
2018.0,2018R03NS099969,70316.0,TargetOnly
2009.0,2009R03DA024774,277375.0,TargetOnly
2009.0,2009R03DC008874,96858.0,TargetOnly
2009.0,2009R03EB008674,22128.0,TargetOnly
2014.0,2014R03AG043784,78226.0,TargetOnly
2019.0,2019R03AG063046,175813.0,TargetOnly
2011.0,2011R03NS061179,84235.0,TargetOnly
2008.0,2008R03CA129579,90388.0,TargetOnly
2004.0,2004R03DK064644,101691.0,TargetOnly
2010.0,2010R03DK084167,86931.0,TargetOnly
2010.0,2010R03AR055741,82941.0,TargetOnly
2012.0,2012R03DA033985,49763.0,TargetOnly
2009.0,2009R03DC008689,95981.0,TargetOnly
2012.0,2012R03EB013803,80933.0,TargetOnly
2007.0,2007R03TW007174,39051.0,TargetOnly
2006.0,2006R03TW007174,41363.0,TargetOnly
2008.0,2008R03TW007041,44587.0,TargetOnly
2012.0,2012R03TW008420,57516.0,TargetOnly
1999.0,1999R03TW000866,0.0,TargetOnly
2013.0,2013R03HL115106,91584.0,TargetOnly
2002.0,2002R03MH064889,108872.0,TargetOnly
2007.0,2007R03MH074059,92574.0,TargetOnly
1999.0,1999R03AG015179,0.0,TargetOnly
1999.0,1999R03AG016507,0.0,TargetOnly
2001.0,2001R03AG019875,115558.0,TargetOnly
2003.0,2003R03AG022621,102011.0,TargetOnly
2005.0,2005R03AG023153,100528.0,TargetOnly
2005.0,2005R03AG024630,76672.0,TargetOnly
2007.0,2007R03AG025914,81280.0,TargetOnly
2008.0,2008R03AG029652,76122.0,TargetOnly
2010.0,2010R03AG031113,75989.0,TargetOnly
2010.0,2010R03AG033751,72948.0,TargetOnly
2012.0,2012R03AG042956,85035.0,TargetOnly
2013.0,2013R03AG045474,90004.0,TargetOnly
2015.0,2015R03AG048806,159308.0,TargetOnly
2017.0,2017R03AG054186,81069.0,TargetOnly
2017.0,2017R03AG051960,77854.0,TargetOnly
2020.0,2020R03AG061582,84901.0,TargetOnly
2003.0,2003R03AI053204,100305.0,TargetOnly
2003.0,2003R03DK060470,85976.0,TargetOnly
2013.0,2013R03DK094864,78063.0,TargetOnly
2017.0,2017R03NS095038,79647.0,TargetOnly
2018.0,2018R03NS103950,135470.0,TargetOnly
2020.0,2020R03NS112859,40631.0,TargetOnly
2010.0,2010R03HD065926,72550.0,TargetOnly
2011.0,2011R03CA153942,82420.0,TargetOnly
2012.0,2012R03CA156667,93948.0,TargetOnly
2003.0,2003R03EY013438,198563.0,TargetOnly
2003.0,2003R03EY013939,198563.0,TargetOnly
2005.0,2005R03EY015216,297019.0,TargetOnly
2002.0,2002R03AR047186,101674.0,TargetOnly
2003.0,2003R03AR046869,107811.0,TargetOnly
2014.0,2014R03AR063340,87576.0,TargetOnly
2005.0,2005R03MH070603,83255.0,TargetOnly
2001.0,2001R03AG019952,107405.0,TargetOnly
2002.0,2002R03AG020337,116637.0,TargetOnly
2002.0,2002R03AG021305,118294.0,TargetOnly
2010.0,2010R03AG033275,76351.0,TargetOnly
2004.0,2004R03AI054532,109667.0,TargetOnly
2011.0,2011R03AR056106,82516.0,TargetOnly
2011.0,2011R03TW008123,63991.0,TargetOnly
2004.0,2004R03TW000714,26657.0,TargetOnly
2003.0,2003R03TW000714,39300.0,TargetOnly
2007.0,2007R03TW007180,36747.0,TargetOnly
2006.0,2006R03TW007180,38922.0,TargetOnly
2012.0,2012R03TW008228,58831.0,TargetOnly
2001.0,2001R03MH060739,103506.0,TargetOnly
2001.0,2001R03MH062161,121939.0,TargetOnly
2003.0,2003R03MH065632,129441.0,TargetOnly
2004.0,2004R03MH068303,93383.0,TargetOnly
2004.0,2004R03MH068364,93383.0,TargetOnly
2005.0,2005R03MH068359,103506.0,TargetOnly
2005.0,2005R03MH068541,103506.0,TargetOnly
2009.0,2009R03MH085224,91299.0,TargetOnly
2010.0,2010R03MH086078,87521.0,TargetOnly
2011.0,2011R03MH083215,82048.0,TargetOnly
2011.0,2011R03MH087794,84895.0,TargetOnly
2011.0,2011R03MH090426,80176.0,TargetOnly
2010.0,2010R03MH090426,82711.0,TargetOnly
2015.0,2015R03MH102680,84751.0,TargetOnly
2016.0,2016R03MH104851,128012.0,TargetOnly
2020.0,2020R03MH117254,74713.0,TargetOnly
1999.0,1999R03DA012024,0.0,TargetOnly
2001.0,2001R03DA013006,104438.0,TargetOnly
2001.0,2001R03DA013166,95590.0,TargetOnly
2003.0,2003R03DA014389,96893.0,TargetOnly
2003.0,2003R03DA015098,107811.0,TargetOnly
2003.0,2003R03DA016587,115658.0,TargetOnly
2006.0,2006R03DA017104,89400.0,TargetOnly
2009.0,2009R03DA022368,91884.0,TargetOnly
2009.0,2009R03DA024795,92762.0,TargetOnly
2009.0,2009R03DA025971,83105.0,TargetOnly
2010.0,2010R03DA027128,97310.0,TargetOnly
2010.0,2010R03DA027870,85045.0,TargetOnly
2012.0,2012R03DA031604,158586.0,TargetOnly
2002.0,2002R03DC004525,104685.0,TargetOnly
2004.0,2004R03DC004952,99849.0,TargetOnly
2005.0,2005R03DC007991,101899.0,TargetOnly
2009.0,2009R03DC008685,92762.0,TargetOnly
2004.0,2004R03EY013818,196736.0,TargetOnly
2004.0,2004R03EY014420,216675.0,TargetOnly
2006.0,2006R03EY016045,93036.0,TargetOnly
2007.0,2007R03NS051443,74004.0,TargetOnly
2007.0,2007R03NS054810,80528.0,TargetOnly
2009.0,2009R03NS056321,89359.0,TargetOnly
2009.0,2009R03NS060858,91785.0,TargetOnly
2011.0,2011R03NS072668,76964.0,TargetOnly
2011.0,2011R03NS072578,94606.0,TargetOnly
2015.0,2015R03NS088858,70714.0,TargetOnly
1999.0,1999R03AA011634,0.0,TargetOnly
2001.0,2001R03AA012163,96815.0,TargetOnly
2002.0,2002R03AA013665,101195.0,TargetOnly
2006.0,2006R03AA015086,91897.0,TargetOnly
2010.0,2010R03AA019570,43066.0,TargetOnly
2011.0,2011R03AA020101,81011.0,TargetOnly
2011.0,2011R03AA020169,43456.0,TargetOnly
2015.0,2015R03AA022479,77585.0,TargetOnly
1999.0,1999R03AG016383,0.0,TargetOnly
2017.0,2017R03AG052120,125344.0,TargetOnly
2020.0,2020R03AG063201,159129.0,TargetOnly
2020.0,2020R03AG059103,68094.0,TargetOnly
2007.0,2007R03HD051829,89668.0,TargetOnly
2008.0,2008R03HD054925,82865.0,TargetOnly
2007.0,2007R03CA130112,88713.0,TargetOnly
1999.0,1999R03DE012029,0.0,TargetOnly
2016.0,2016R03AR065157,81603.0,TargetOnly
2002.0,2002R03AG020783,109500.0,TargetOnly
2014.0,2014R03AG044680,84060.0,TargetOnly
2020.0,2020R03AG063250,150396.0,TargetOnly
2008.0,2008R03DK078552,87437.0,TargetOnly
2016.0,2016R03DK101817,198778.0,TargetOnly
2017.0,2017R03NS099903,76231.0,TargetOnly
2008.0,2008R03DC007732,84755.0,TargetOnly
2001.0,2001R03TW000507,45372.0,TargetOnly
2010.0,2010R03TW008123,66682.0,TargetOnly
2011.0,2011R03TW008143,35901.0,TargetOnly
2013.0,2013R03TW008739,56723.0,TargetOnly
2017.0,2017R03DE026208,236636.0,TargetOnly
2011.0,2011R03AG038911,73229.0,TargetOnly
2020.0,2020R03AG064266,78351.0,TargetOnly
2012.0,2012R03CA159427,87495.0,TargetOnly
2018.0,2018R03HD088380,76250.0,TargetOnly
2019.0,2019R03HD095086,76611.0,TargetOnly
2011.0,2011R03NS070050,84235.0,TargetOnly
2015.0,2015R03NS087290,85811.0,TargetOnly
2016.0,2016R03DC013403,263714.0,TargetOnly
2009.0,2009R21AG033387,214691.0,Drug
2005.0,2005R21DK062098,241087.0,Drug
2019.0,2019R21NS111267,394749.0,Drug
2018.0,2018R21AG056931,183868.0,Drug
2014.0,2014R21AT005510,174394.0,Drug
2006.0,2006R21MH065024,651900.0,TargetOnly
2004.0,2004R21MH068396,191319.0,TargetOnly
2004.0,2004R21MH069762,197401.0,TargetOnly
2007.0,2007R21MH077935,207708.0,TargetOnly
2008.0,2008R21MH080426,199437.0,TargetOnly
2012.0,2012R21MH086637,245346.0,TargetOnly
2016.0,2016R21MH110014,205316.0,TargetOnly
2005.0,2005R21NS044538,190397.0,TargetOnly
2007.0,2007R21NS053847,204400.0,TargetOnly
2008.0,2008R21NS057429,182258.0,TargetOnly
2009.0,2009R21NS059537,155984.0,TargetOnly
2011.0,2011R21NS072079,379827.0,TargetOnly
2012.0,2012R21NS072086,84761.0,TargetOnly
2012.0,2012R21NS072097,84674.0,TargetOnly
2012.0,2012R21NS070306,447216.0,TargetOnly
2012.0,2012R21NS072099,477193.0,TargetOnly
2012.0,2012R21NS076430,330297.0,TargetOnly
2013.0,2013R21NS076448,404443.0,TargetOnly
2013.0,2013R21NS080790,431160.0,TargetOnly
2014.0,2014R21NS084904,408555.0,TargetOnly
2016.0,2016R21NS094131,389124.0,TargetOnly
2015.0,2015R21NS094131,394034.0,TargetOnly
2016.0,2016R21NS097643,384478.0,TargetOnly
2017.0,2017R21NS098998,158782.0,TargetOnly
2010.0,2010R21HL087819,257777.0,TargetOnly
2010.0,2010R21HL089918,266863.0,TargetOnly
2010.0,2010R21HD065290,316402.0,TargetOnly
2009.0,2009R21AG029972,184682.0,TargetOnly
2020.0,2020R21AG063767,416258.0,TargetOnly
2005.0,2005R21DA015210,180213.0,TargetOnly
2004.0,2004R21DA017228,249509.0,TargetOnly
2015.0,2015R21DA039578,212543.0,TargetOnly
2003.0,2003R21ES011771,222705.0,TargetOnly
2007.0,2007R21ES014358,229315.0,TargetOnly
2010.0,2010R21ES017223,151104.0,TargetOnly
2016.0,2016R21ES026084,160644.0,TargetOnly
2009.0,2009R21CA127057,200155.0,TargetOnly
2010.0,2010R21CA137490,226634.0,TargetOnly
2005.0,2005R21DK067084,251373.0,TargetOnly
2006.0,2006R21AA015413,219546.0,TargetOnly
2013.0,2013R21AA020593,201774.0,TargetOnly
2017.0,2017R21AI117560,187593.0,TargetOnly
2020.0,2020R21AI144374,189551.0,TargetOnly
2004.0,2004R21AT001218,246820.0,TargetOnly
2005.0,2005R21AT001812,250522.0,TargetOnly
2000.0,2000R21GM060853,200247.0,TargetOnly
2016.0,2016R21OH010768,223989.0,TargetOnly
2016.0,2016R21OD019930,259323.0,TargetOnly
2007.0,2007R21MH077124,241443.0,TargetOnly
2008.0,2008R21MH080168,214307.0,TargetOnly
2008.0,2008R21MH080258,243261.0,TargetOnly
2011.0,2011R21MH085226,218817.0,TargetOnly
2011.0,2011R21MH091360,187320.0,TargetOnly
2012.0,2012R21MH090606,205591.0,TargetOnly
2013.0,2013R21MH097639,209485.0,TargetOnly
2013.0,2013R21MH096619,176664.0,TargetOnly
2014.0,2014R21MH101025,218769.0,TargetOnly
2014.0,2014R21MH099979,174353.0,TargetOnly
2014.0,2014R21MH100919,204847.0,TargetOnly
2015.0,2015R21MH103942,209893.0,TargetOnly
2014.0,2014R21MH102672,310254.0,TargetOnly
2014.0,2014R21MH104800,243987.0,TargetOnly
2017.0,2017R21MH107966,197197.0,TargetOnly
2017.0,2017R21MH108994,198450.0,TargetOnly
2018.0,2018R21MH112483,191625.0,TargetOnly
2017.0,2017R21MH112483,235560.0,TargetOnly
2019.0,2019R21MH118160,189376.0,TargetOnly
2018.0,2018R21MH118160,231460.0,TargetOnly
2006.0,2006R21AG021868,289182.0,TargetOnly
2004.0,2004R21AG021868,316041.0,TargetOnly
2005.0,2005R21AG023534,124979.0,TargetOnly
2005.0,2005R21AG024447,251262.0,TargetOnly
2005.0,2005R21AG024899,188112.0,TargetOnly
2006.0,2006R21AG023661,281887.0,TargetOnly
2006.0,2006R21AG023662,179342.0,TargetOnly
2005.0,2005R21AG023662,219925.0,TargetOnly
2006.0,2006R21AG025162,162836.0,TargetOnly
2006.0,2006R21AG025193,237428.0,TargetOnly
2006.0,2006R21AG025829,185139.0,TargetOnly
2006.0,2006R21AG025949,181399.0,TargetOnly
2006.0,2006R21AG026032,229521.0,TargetOnly
2006.0,2006R21AG026650,204191.0,TargetOnly
2006.0,2006R21AG024114,25313.0,TargetOnly
2007.0,2007R21AG027139,248896.0,TargetOnly
2007.0,2007R21AG027398,196431.0,TargetOnly
2007.0,2007R21AG027419,211567.0,TargetOnly
2007.0,2007R21AG027445,163253.0,TargetOnly
2007.0,2007R21AG027446,191919.0,TargetOnly
2007.0,2007R21AG028325,225645.0,TargetOnly
2008.0,2008R21AG027468,234624.0,TargetOnly
2008.0,2008R21AG027794,169329.0,TargetOnly
2008.0,2008R21AG028187,136322.0,TargetOnly
2008.0,2008R21AG028462,191877.0,TargetOnly
2008.0,2008R21AG028754,238995.0,TargetOnly
2008.0,2008R21AG028811,212327.0,TargetOnly
2008.0,2008R21AG029282,183376.0,TargetOnly
2008.0,2008R21AG029290,210213.0,TargetOnly
2008.0,2008R21AG029361,153016.0,TargetOnly
2008.0,2008R21AG029596,188839.0,TargetOnly
2008.0,2008R21AG029615,189019.0,TargetOnly
2008.0,2008R21AG029818,225880.0,TargetOnly
2008.0,2008R21AG030096,187626.0,TargetOnly
2008.0,2008R21AG030709,187019.0,TargetOnly
2008.0,2008R21AG031037,211307.0,TargetOnly
2008.0,2008R21AG031364,225151.0,TargetOnly
2009.0,2009R21AG029840,219402.0,TargetOnly
2009.0,2009R21AG029856,217728.0,TargetOnly
2009.0,2009R21AG030429,215153.0,TargetOnly
2009.0,2009R21AG031362,226842.0,TargetOnly
2009.0,2009R21AG031483,219712.0,TargetOnly
2009.0,2009R21AG031687,175765.0,TargetOnly
2010.0,2010R21AG031948,185336.0,TargetOnly
2009.0,2009R21AG031979,234304.0,TargetOnly
2009.0,2009R21AG032544,291454.0,TargetOnly
2009.0,2009R21AG032550,147746.0,TargetOnly
2009.0,2009R21AG032554,224130.0,TargetOnly
2010.0,2010R21AG029318,168619.0,TargetOnly
2010.0,2010R21AG031878,185739.0,TargetOnly
2009.0,2009R21AG031878,229827.0,TargetOnly
2009.0,2009R21AG031963,252015.0,TargetOnly
2009.0,2009R21AG032549,283404.0,TargetOnly
2010.0,2010R21AG032579,213262.0,TargetOnly
2010.0,2010R21AG032600,179884.0,TargetOnly
2010.0,2010R21AG033394,189895.0,TargetOnly
2010.0,2010R21AG033757,214966.0,TargetOnly
2010.0,2010R21AG033914,191293.0,TargetOnly
2010.0,2010R21AG034318,228045.0,TargetOnly
2011.0,2011R21AG031429,161672.0,TargetOnly
2011.0,2011R21AG033199,183548.0,TargetOnly
2011.0,2011R21AG034409,197228.0,TargetOnly
2011.0,2011R21AG034849,186969.0,TargetOnly
2010.0,2010R21AG034849,240799.0,TargetOnly
2011.0,2011R21AG035078,197229.0,TargetOnly
2011.0,2011R21AG036875,169298.0,TargetOnly
2011.0,2011R21AG037814,214785.0,TargetOnly
2012.0,2012R21AG037338,207168.0,TargetOnly
2012.0,2012R21AG038835,234656.0,TargetOnly
2012.0,2012R21AG038968,218603.0,TargetOnly
2012.0,2012R21AG038994,239859.0,TargetOnly
2012.0,2012R21AG039215,181955.0,TargetOnly
2012.0,2012R21AG039596,163672.0,TargetOnly
2012.0,2012R21AG039625,231717.0,TargetOnly
2012.0,2012R21AG039668,174882.0,TargetOnly
2012.0,2012R21AG039669,198014.0,TargetOnly
2012.0,2012R21AG039690,170398.0,TargetOnly
2012.0,2012R21AG040011,197751.0,TargetOnly
2011.0,2011R21AG040011,168198.0,TargetOnly
2012.0,2012R21AG040589,197303.0,TargetOnly
2012.0,2012R21AG040683,181608.0,TargetOnly
2013.0,2013R21AG044068,209579.0,TargetOnly
2013.0,2013R21AG043338,175711.0,TargetOnly
2013.0,2013R21AG042146,234535.0,TargetOnly
2012.0,2012R21AG041577,227968.0,TargetOnly
2013.0,2013R21AG041935,190990.0,TargetOnly
2013.0,2013R21AG042194,244630.0,TargetOnly
2013.0,2013R21AG042716,187064.0,TargetOnly
2013.0,2013R21AG041934,190990.0,TargetOnly
2013.0,2013R21AG042804,196661.0,TargetOnly
2013.0,2013R21AG041953,198757.0,TargetOnly
2013.0,2013R21AG036975,247014.0,TargetOnly
2013.0,2013R21AG041456,237617.0,TargetOnly
2014.0,2014R21AG042727,219564.0,TargetOnly
2014.0,2014R21AG042762,251385.0,TargetOnly
2014.0,2014R21AG042082,253772.0,TargetOnly
2014.0,2014R21AG045691,201533.0,TargetOnly
2015.0,2015R21AG046701,21187.0,TargetOnly
2014.0,2014R21AG044812,197157.0,TargetOnly
2014.0,2014R21AG042695,195901.0,TargetOnly
2013.0,2013R21AG043912,241719.0,TargetOnly
2014.0,2014R21AG046200,198218.0,TargetOnly
2013.0,2013R21AG046200,241719.0,TargetOnly
2014.0,2014R21AG042730,204609.0,TargetOnly
2014.0,2014R21AG042828,205510.0,TargetOnly
2014.0,2014R21AG043885,206836.0,TargetOnly
2014.0,2014R21AG046399,210151.0,TargetOnly
2014.0,2014R21AG045020,212140.0,TargetOnly
2014.0,2014R21AG044817,214792.0,TargetOnly
2015.0,2015R21AG044682,200569.0,TargetOnly
2015.0,2015R21AG047953,213947.0,TargetOnly
2015.0,2015R21AG046710,243545.0,TargetOnly
2014.0,2014R21AG045729,259384.0,TargetOnly
2015.0,2015R21AG048498,246320.0,TargetOnly
2015.0,2015R21AG048181,213872.0,TargetOnly
2014.0,2014R21AG044712,217620.0,TargetOnly
2014.0,2014R21AG049247,310254.0,TargetOnly
2015.0,2015R21AG047484,238921.0,TargetOnly
2015.0,2015R21AG047447,235631.0,TargetOnly
2015.0,2015R21AG045637,198458.0,TargetOnly
2015.0,2015R21AG045757,210276.0,TargetOnly
2014.0,2014R21AG044723,200949.0,TargetOnly
2016.0,2016R21AG051266,221663.0,TargetOnly
2016.0,2016R21AG050854,250904.0,TargetOnly
2016.0,2016R21AG049693,194876.0,TargetOnly
2016.0,2016R21AG048971,218394.0,TargetOnly
2015.0,2015R21AG046599,251077.0,TargetOnly
2016.0,2016R21AG047505,283872.0,TargetOnly
2016.0,2016R21AG048519,255011.0,TargetOnly
2016.0,2016R21AG049477,195508.0,TargetOnly
2016.0,2016R21AG050158,225609.0,TargetOnly
2016.0,2016R21AG048631,162945.0,TargetOnly
2015.0,2015R21AG048631,213310.0,TargetOnly
2016.0,2016R21AG049220,202047.0,TargetOnly
2016.0,2016R21AG049348,214277.0,TargetOnly
2016.0,2016R21AG049137,144898.0,TargetOnly
2016.0,2016R21AG048446,198777.0,TargetOnly
2016.0,2016R21AG051230,247949.0,TargetOnly
2016.0,2016R21AG050284,195508.0,TargetOnly
2016.0,2016R21AG050212,200739.0,TargetOnly
2017.0,2017R21AG052404,189401.0,TargetOnly
2017.0,2017R21AG051839,198477.0,TargetOnly
2017.0,2017R21AG047327,200398.0,TargetOnly
2017.0,2017R21AG050201,211282.0,TargetOnly
2017.0,2017R21AG051946,197197.0,TargetOnly
2016.0,2016R21AG051946,241672.0,TargetOnly
2017.0,2017R21AG050804,200397.0,TargetOnly
2017.0,2017R21AG051987,218965.0,TargetOnly
2017.0,2017R21AG052062,196289.0,TargetOnly
2017.0,2017R21AG053827,272746.0,TargetOnly
2017.0,2017R21AG050146,192715.0,TargetOnly
2017.0,2017R21AG052751,193995.0,TargetOnly
2016.0,2016R21AG050122,268350.0,TargetOnly
2017.0,2017R21AG051858,118940.0,TargetOnly
2017.0,2017R21AG053193,197143.0,TargetOnly
2017.0,2017R21AG052423,240477.0,TargetOnly
2017.0,2017R21AG053581,198477.0,TargetOnly
2017.0,2017R21AG053884,211282.0,TargetOnly
2017.0,2017R21AG050269,161343.0,TargetOnly
2018.0,2018R21AG056952,196211.0,TargetOnly
2017.0,2017R21AG056028,202959.0,TargetOnly
2018.0,2018R21AG056883,194375.0,TargetOnly
2018.0,2018R21AG054890,195625.0,TargetOnly
2018.0,2018R21AG055034,247500.0,TargetOnly
2017.0,2017R21AG055034,211282.0,TargetOnly
2017.0,2017R21AG051945,231258.0,TargetOnly
2017.0,2017R21AG056747,236636.0,TargetOnly
2018.0,2018R21AG058489,337361.0,TargetOnly
2018.0,2018R21AG055949,186852.0,TargetOnly
2018.0,2018R21AG054206,230618.0,TargetOnly
2018.0,2018R21AG058074,189943.0,TargetOnly
2018.0,2018R21AG054937,239850.0,TargetOnly
2017.0,2017R21AG056011,227288.0,TargetOnly
2018.0,2018R21AG056862,239850.0,TargetOnly
2018.0,2018R21AG053719,239850.0,TargetOnly
2018.0,2018R21AG056706,184588.0,TargetOnly
2018.0,2018R21AG055116,186875.0,TargetOnly
2017.0,2017R21AG055116,229721.0,TargetOnly
2018.0,2018R21AG056974,188375.0,TargetOnly
2017.0,2017R21AG056974,231565.0,TargetOnly
2018.0,2018R21AG054953,221875.0,TargetOnly
2018.0,2018R21AG055002,184453.0,TargetOnly
2018.0,2018R21AG055333,190625.0,TargetOnly
2018.0,2018R21AG058015,240000.0,TargetOnly
2019.0,2019R21AG059223,155187.0,TargetOnly
2019.0,2019R21AG060203,189476.0,TargetOnly
2019.0,2019R21AG058263,198935.0,TargetOnly
2019.0,2019R21AG060019,219767.0,TargetOnly
2019.0,2019R21AG059217,239411.0,TargetOnly
2019.0,2019R21AG059176,224678.0,TargetOnly
2019.0,2019R21AG058866,229834.0,TargetOnly
2019.0,2019R21AG059068,194803.0,TargetOnly
2019.0,2019R21AG059391,208103.0,TargetOnly
2019.0,2019R21AG059179,249724.0,TargetOnly
2019.0,2019R21AG058006,187845.0,TargetOnly
2019.0,2019R21AG058282,208103.0,TargetOnly
2019.0,2019R21AG059941,193984.0,TargetOnly
2018.0,2018R21AG059941,237000.0,TargetOnly
2020.0,2020R21AG061784,233299.0,TargetOnly
2020.0,2020R21AG064811,232726.0,TargetOnly
2020.0,2020R21AG063358,184537.0,TargetOnly
2019.0,2019R21AG061628,235580.0,TargetOnly
2020.0,2020R21AG062179,232726.0,TargetOnly
2020.0,2020R21AG065854,432632.0,TargetOnly
2017.0,2017R21HL127599,187844.0,TargetOnly
2004.0,2004R21NS045357,187121.0,TargetOnly
2003.0,2003R21NS045357,189474.0,TargetOnly
2004.0,2004R21NS044538,196838.0,TargetOnly
2005.0,2005R21NS048522,234155.0,TargetOnly
2006.0,2006R21NS048181,216582.0,TargetOnly
2006.0,2006R21NS050346,167098.0,TargetOnly
2006.0,2006R21NS051274,253148.0,TargetOnly
2007.0,2007R21NS048782,189118.0,TargetOnly
2007.0,2007R21NS048923,195800.0,TargetOnly
2007.0,2007R21NS053986,199769.0,TargetOnly
2007.0,2007R21NS055698,241310.0,TargetOnly
2008.0,2008R21NS056911,46360.0,TargetOnly
2008.0,2008R21NS052385,187605.0,TargetOnly
2008.0,2008R21NS059434,51025.0,TargetOnly
2008.0,2008R21NS060184,205040.0,TargetOnly
2008.0,2008R21NS060227,267885.0,TargetOnly
2008.0,2008R21NS060252,198999.0,TargetOnly
2008.0,2008R21NS060271,209205.0,TargetOnly
2008.0,2008R21NS060304,256294.0,TargetOnly
2008.0,2008R21NS060305,200275.0,TargetOnly
2008.0,2008R21NS060310,148472.0,TargetOnly
2009.0,2009R21NS056371,184994.0,TargetOnly
2009.0,2009R21NS059363,235051.0,TargetOnly
2010.0,2010R21NS064853,108250.0,TargetOnly
2010.0,2010R21NS064334,269915.0,TargetOnly
2010.0,2010R21NS065447,215903.0,TargetOnly
2010.0,2010R21NS069219,259673.0,TargetOnly
2011.0,2011R21NS066108,259818.0,TargetOnly
2011.0,2011R21NS066147,213817.0,TargetOnly
2011.0,2011R21NS069946,200130.0,TargetOnly
2011.0,2011R21NS071184,257630.0,TargetOnly
2011.0,2011R21NS072652,242041.0,TargetOnly
2012.0,2012R21NS071096,209170.0,TargetOnly
2012.0,2012R21NS072793,209170.0,TargetOnly
2012.0,2012R21NS074366,250183.0,TargetOnly
2012.0,2012R21NS077049,240613.0,TargetOnly
2012.0,2012R21NS078718,210537.0,TargetOnly
2013.0,2013R21NS075774,195033.0,TargetOnly
2013.0,2013R21NS077089,196333.0,TargetOnly
2013.0,2013R21NS079951,245677.0,TargetOnly
2013.0,2013R21NS081474,200883.0,TargetOnly
2013.0,2013R21NS076789,200883.0,TargetOnly
2013.0,2013R21NS077079,223878.0,TargetOnly
2013.0,2013R21NS077201,249641.0,TargetOnly
2013.0,2013R21NS080799,525476.0,TargetOnly
2014.0,2014R21NS082529,239421.0,TargetOnly
2014.0,2014R21NS085361,248872.0,TargetOnly
2014.0,2014R21NS081426,184896.0,TargetOnly
2014.0,2014R21NS081356,198881.0,TargetOnly
2014.0,2014R21NS083908,196892.0,TargetOnly
2014.0,2014R21NS080576,198881.0,TargetOnly
2014.0,2014R21NS081143,196892.0,TargetOnly
2014.0,2014R21NS084112,202142.0,TargetOnly
2014.0,2014R21NS082640,281201.0,TargetOnly
2013.0,2013R21NS079614,257887.0,TargetOnly
2014.0,2014R21NS083967,212643.0,TargetOnly
2014.0,2014R21NS085711,218100.0,TargetOnly
2013.0,2013R21NS085711,268387.0,TargetOnly
2014.0,2014R21NS084156,228395.0,TargetOnly
2015.0,2015R21NS085425,204596.0,TargetOnly
2015.0,2015R21NS078363,203934.0,TargetOnly
2014.0,2014R21NS083692,238657.0,TargetOnly
2015.0,2015R21NS090243,230419.0,TargetOnly
2015.0,2015R21NS084217,245515.0,TargetOnly
2015.0,2015R21NS087588,209893.0,TargetOnly
2016.0,2016R21NS094891,196816.0,TargetOnly
2016.0,2016R21NS094489,204662.0,TargetOnly
